License,ADDRESS,LATITUDE,LONGITUDE,Name,Street,City,State,Zip,Country,Email,Website,Type,Phone,subsidized,ImageFile
73000142,"1400, Allensville Road, Brooksdale, City of Roxboro, Person County, North Carolina, 27574, United States",36.38265104,-78.9576443,TRACY'S FUN LAND,1400 ALLENSVILLE ROAD,ROXBORO,NC,27574,Person,wmequail@yahoo.com,,Family Child Care Home,(336) 597-3284,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
12000416,"631, Malcolm Boulevard, Rutherford College, Burke County, North Carolina, 28671, United States",35.74502345,-81.52545854,DEBBIE'S DAYCARE PRESCHOOL,631 MALCOLM BLVD,RUTHERFORD COLLEGE,NC,28671,Burke,daycaredebbie301@yahoo.com,,Child Care Center,(828) 879-9700,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
12000416,"631, Malcolm Boulevard, Rutherford College, Burke County, North Carolina, 28671, United States",35.74502345,-81.52545854,DEBBIE'S DAYCARE PRESCHOOL,631 MALCOLM BLVD,RUTHERFORD COLLEGE,NC,28671,Burke,daycaredebbie301@yahoo.com,,Child Care Center,(828) 879-9700,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
12000416,"631, Malcolm Boulevard, Rutherford College, Burke County, North Carolina, 28671, United States",35.74502345,-81.52545854,DEBBIE'S DAYCARE PRESCHOOL,631 MALCOLM BLVD,RUTHERFORD COLLEGE,NC,28671,Burke,daycaredebbie301@yahoo.com,,Child Care Center,(828) 879-9700,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
12000416,"631, Malcolm Boulevard, Rutherford College, Burke County, North Carolina, 28671, United States",35.74502345,-81.52545854,DEBBIE'S DAYCARE PRESCHOOL,631 MALCOLM BLVD,RUTHERFORD COLLEGE,NC,28671,Burke,daycaredebbie301@yahoo.com,,Child Care Center,(828) 879-9700,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
81000289,"123, Park Lane Drive, Rutherfordton, Rutherford County, North Carolina, 28139, United States",35.3648029,-81.95709766,"CHOICE CARE PLAYSCHOOL, LLC.",123 PARK LANE DRIVE,RUTHERFORDTON,NC,28139,Rutherford,ealane135@aol.com,,Child Care Center,(828) 375-0156,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
81000302,"415, Green Street, Rutherfordton, Rutherford County, North Carolina, 28139, United States",35.37648199,-81.94627897,GENA'S CHILDCARE,415 GREEN STREET,RUTHERFORDTON,NC,28139,Rutherford,genacarpenter41@gmail.com,,Family Child Care Home,(828) 287-0627,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
81000328,"200, North Cleghorn Street, Rutherfordton, Rutherford County, North Carolina, 28139, United States",35.369762,-81.954234,"MY LITTLE PLAYMATES DEVELOPMENT CENTER, INC #2",200 N CLEGHORN STREET,RUTHERFORDTON,NC,28139,Rutherford,aileenlpage@gmail.com,,Child Care Center,(828) 286-9979,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
81000280,"Rutherfordton Elementary School, 201, Bob Hardin Road, Rutherfordton, Rutherford County, North Carolina, 28139, United States",35.3343333,-81.97328587,RUTHERFORDTON ELEMENTARY PRESCHOOL,201 BOB HARDIN ROAD,RUTHERFORDTON,NC,28139,Rutherford,plewis@rcsnc.org,,Child Care Center,(828) 287-3778,No,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
8159003,"Deter Street, Rutherfordton, Rutherford County, North Carolina, 88139, United States",35.381115,-81.951696,TRINITY PRESCHOOL,299 DETER ST,RUTHERFORDTON,NC,28139,Rutherford,saustin@trinityschoolnc.com,,Child Care Center,(828) 287-5544,Yes,/static/images/car-care.jpg
78000460,"404, East McLean Street, St. Pauls, Robeson County, North Carolina, 28384, United States",34.80399701,-78.96758968,MS. DEBBIE'S CHILDCARE,404 E MCLEAN ST,SAINT PAULS,NC,28384,Robeson,bloodlinetog@gmail.com,,Child Care Center,(910) 605-6507,No,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
82000261,"404, East College Street, Salemburg, Sampson County, North Carolina, 28385, United States",35.01538182,-78.49897512,SALEMBURG ELEMENTARY,404 E COLLEGE ST,SALEMBURG,NC,28385,Sampson,ssell@sampson.k12.nc.us,,Child Care Center,(910) 525-5547,No,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
82000163,"115, East Clinton Street, Salemburg, Sampson County, North Carolina, 28385, United States",35.01620126,-78.50225728,TOM THUMB ACADEMY INC,115 E CLINTON ST,SALEMBURG,NC,28385,Sampson,bhdudley115@gmail.com,,Child Care Center,(910) 525-3774,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
80000384,"1319, Standish Street, Eaman Park, Salisbury, Rowan County, North Carolina, 28144, United States",35.67216757,-80.48971202,A MOTHER'S CHOICE CHILDCARE CENTER,1319 STANDISH STREET,SALISBURY,NC,28144,Rowan,chimezie1958@yahoo.com,,Child Care Center,(980) 330-3011,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
80000266,"1325, Faith Road, Moyle Heights, Salisbury, Rowan County, North Carolina, 28146, United States",35.63038228,-80.45660386,CORNERSTONE CHILD DEVELOPMENT CENTER-CITY,1325 FAITH ROAD,SALISBURY,NC,28146,Rowan,city@cornerstonecdc.com,,Child Care Center,(704) 633-0016,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
8053483,"217, South Church Street, Salisbury, Rowan County, North Carolina, 28144, United States",35.66719973,-80.47231914,FIRST UNITED METHODIST CHILD DEVELOPMENT CENTER,217 S CHURCH STREET,SALISBURY,NC,28144,Rowan,cdc@fumcsalisbury.org,,Child Care Center,(704) 636-3121,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
80000361,"200, West 12th Street, Cedarcrest, Salisbury, Rowan County, North Carolina, 28144, United States",35.678736,-80.457257,FORD'S CHILD CARE,200 WEST 12TH STREET,SALISBURY,NC,28144,Rowan,teachr6@yahoo.com,,Family Child Care Home,(704) 249-2066,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
80000325,"727, East Liberty Street, Yadkin Junction, Salisbury, Rowan County, North Carolina, 28144, United States",35.66338175,-80.46106739,HALEY'S FUTURE LEADERS,727 EAST LIBERTY STREET,SALISBURY,NC,28144,Rowan,haleysfutureleaders@yahoo.com,,Child Care Center,(704) 637-3000,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
80000139,"Faith Road, Oak Ridge, Salisbury, Rowan County, North Carolina, 28146, United States",35.6543645,-80.4578183,LITTLE ANGELS HOME CHILD CARE,3460 FAITH RD,SALISBURY,NC,28146,Rowan,66angiecofer@gmail.com,,Family Child Care Home,(704) 918-3803,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
80000258,"414, Partee Street, Forest Hills, Salisbury, Rowan County, North Carolina, 28144, United States",35.67430446,-80.48503695,LIVINGSTONE HEAD START,414 PARTEE STREET,SALISBURY,NC,28144,Rowan,johnnyworth@srcaa.com,,Child Care Center,(704) 637-3278,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
80000161,"305, South Link Avenue, Belmont, Salisbury, Rowan County, North Carolina, 28144, United States",35.68353708,-80.48494722,NOAH'S PLAYLOFT PRESCHOOL I,305 S LINK AVE,SALISBURY,NC,28144,Rowan,noahsplayloft@gmail.com,,Child Care Center,(704) 636-8118,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
8059004,"West Innes Street, Salisbury, Rowan County, North Carolina, 28144, United States",35.6686741,-80.4713998,NORTH HILLS CHRISTIAN SCHOOL,2970 W INNES STREET,SALISBURY,NC,28144,Rowan,,,Child Care Center,(704) 636-3005,No,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
80000386,"519, Best Street, Forest Hills, Salisbury, Rowan County, North Carolina, 28144, United States",35.67698092,-80.47400714,PARTNERS IN LEARNING CHILD DEV. & FRC AT NOVANT,519 BEST STREET,SALISBURY,NC,28144,Rowan,jennifer@epartnersinlearning.org,,Child Care Center,(704) 216-1502,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
80000073,"Robin Road, Meadowbrook, Salisbury, Rowan County, North Carolina, 28144, United States",35.6904521,-80.4894238,PARTNERS IN LEARNING CHILD DEV. & FAMILY RESOURCE,2386 ROBIN ROAD,SALISBURY,NC,28144,Rowan,heather@epartnersinlearning.org,,Child Care Center,(704) 638-9020,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
8051857,"1300, West Bank Street, Park View Heights, Salisbury, Rowan County, North Carolina, 28144, United States",35.676028,-80.484407,PRICE HEAD START CENTER,1300 W BANK STREET,SALISBURY,NC,28144,Rowan,jacquelineclick@srcaa.com,,Child Care Center,(704) 636-1360,Yes,/static/images/baby-1317604_640.jpg
80000130,"300, West Innes Street, Salisbury, Rowan County, North Carolina, 28144, United States",35.669359,-80.472059,ST. JOHN'S CHILD DEVELOPMENT CENTER,300 WEST INNES ST,SALISBURY,NC,28144,Rowan,leaanne@stjohns-salisbury.org,,Child Care Center,(704) 636-6756,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
80000012,"412, West 15th Street, Steel Worth Park, Salisbury, Rowan County, North Carolina, 28144, United States",35.68367592,-80.45349996,WOT FLEMING EARLY HEAD START,412 W 15TH STREET,SALISBURY,NC,28144,Rowan,shelbyrush@srcaa.com,,Child Care Center,(704) 637-8662,Yes,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
80000377,"2135, Bringle Ferry Road, Brentwood Acres, Salisbury, Rowan County, North Carolina, 28146, United States",35.66286,-80.439196,YADKIN PATH MONTESSORI,2135 BRINGLE FERRY ROAD,SALISBURY,NC,28146,Rowan,yadkinpath@gmail.com,,Child Care Center,(704) 642-2211,No,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
75000054,"Main Street, Saluda, Polk County, North Carolina, 28773, United States",35.2367026,-82.3416289,SALUDA SCHOOL PRE K,214 E MAIN STREET,SALUDA,NC,28773,Polk,kharding@polkschools.org,,Child Care Center,(828) 749-5571,No,/static/images/baby-1317604_640.jpg
85000134,"1308, Amostown Road, Sandy Ridge, Stokes County, North Carolina, 27046, United States",36.50473224,-80.09738575,SANDY RIDGE HEAD START,1308 AMOSTOWN ROAD,SANDY RIDGE,NC,27046,Stokes,rwrenn@yvheadstart.com,,Child Care Center,(336) 871-2551,No,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
53000224,"Spring Lane Assembly of God, 1715, Spring Lane, Planters Ridge, Sanford, Lee County, North Carolina, 27330, United States",35.48680215,-79.21234486,ABUNDANT LIFE CHILDREN'S CENTER,1715 SPRING LANE,SANFORD,NC,27330,Lee,alccdaycare@windstream.net,www.abundantlifekids.com,Child Care Center,(919) 774-3347,Yes,/static/images/zoo_monkey-uD7ZRjhgwLo-unsplash.jpg
53000350,"531, Cox Maddox Road, Sanford, Lee County, North Carolina, 27332, United States",35.44331294,-79.11467324,ALEXANDRIA'S ANGELS CHILDCARE,531 COX MADDOX RD,SANFORD,NC,27332,Lee,rtaquita@yahoo.com,,Child Care Center,(919) 842-9109,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
53000204,"All About US Kids, 329, Charlotte Avenue, Sanford, Lee County, North Carolina, 27330, United States",35.48355405,-79.1692556,ALL ABOUT US-KIDS CHILD CARE CENTER,329 CHARLOTTE AVE,SANFORD,NC,27330,Lee,allaboutuskidz@yahoo.com,,Child Care Center,(919) 718-9258,Yes,/static/images/baby-1317604_640.jpg
43000588,"Benhaven Elementary School, 520, Olive Farm Drive, City of Sanford, Harnett County, North Carolina, 27332, United States",35.3351028,-79.0829405,BENHAVEN ELEMENTARY SCHOOL,520 OLIVE FARM DRIVE,SANFORD,NC,27332,Harnett,lstreet@harnett.k12.nc.us,,Child Care Center,(919) 499-4811,No,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
53000344,"2036, Fairview Lane, Sanford, Lee County, North Carolina, 27330, United States",35.50558083,-79.183166,BRIGHT START,2036 FAIRVIEW LANE,SANFORD,NC,27330,Lee,brightstart.brightfuture@gmail.com,,Family Child Care Home,(919) 343-8725,No,/static/images/baby-1317604_640.jpg
53000318,"1309, Washington Avenue, Sunset Terrace, Sanford, Lee County, North Carolina, 27330, United States",35.46725814,-79.17830633,CHILDCARE NETWORK #102A,1309 WASHINGTON AVE,SANFORD,NC,27330,Lee,cni102@childcarenetwork.com,www.childcarenetwork.net,Child Care Center,(919) 775-3885,Yes,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
53000309,"Children of Tomorrow, 419, Midland Avenue, Sanford, Lee County, North Carolina, 27330, United States",35.48519215,-79.16769853,CHILDREN OF TOMORROW,419 MIDLAND AVENUE,SANFORD,NC,27330,Lee,childrenoftomorrow2@gmail.com,,Child Care Center,(919) 774-6488,Yes,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
53000114,"706, West McIntosh Street, Sanford, Lee County, North Carolina, 27330, United States",35.4625791,-79.16868515,DESTINY'S LEARNING CENTER,706 MCINTOSH ST,SANFORD,NC,27330,Lee,shilohpiggie@gmail.com,,Family Child Care Home,(919) 774-9749,Yes,/static/images/markus-spiske-IFCloi6PYOA-unsplash.jpg
53000334,"1618, Deep River Road, City of Sanford, Lee County, North Carolina, 27330, United States",35.565841,-79.168426,EDUCATION STATION,1618 DEEP RIVER RD,SANFORD,NC,27330,Lee,educationstation02@gmail.com,,Child Care Center,(919) 292-6404,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
53000316,"1112, Woodland Avenue, Jonesboro Heights, Sanford, Lee County, North Carolina, 27330, United States",35.46781073,-79.16839814,ESTELLE'S CHILDCARE,1112 WOODLAND AVENUE,SANFORD,NC,27330,Lee,BOOCHIE@WINDSTREAM.NET,,Child Care Center,(919) 718-6705,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
53000346,"3009, Cameron Drive, Jonesboro Heights, Sanford, Lee County, North Carolina, 27332, United States",35.44543402,-79.14716441,ESTELLE'S CHILDCARE II,3009 CAMERON DRIVE,SANFORD,NC,27330,Lee,estellechildcare@outlook.com,,Child Care Center,(919) 776-0020,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
53000028,"First Presbyterian Church, 203, Hawkins Avenue, McCracken Heights, Sanford, Lee County, North Carolina, 27330, United States",35.48335,-79.1785939,FIRST PRESBYTERIAN CHILD DEVELOPMENT CENTER,203 HAWKINS AVE,SANFORD,NC,27330,Lee,fpcdcadirector@yahoo.com,,Child Care Center,(919) 775-2822,Yes,/static/images/bbc-creative-1w20Cysy1cg-unsplash.jpg
5355044,"607, West McIntosh Street, Sanford, Lee County, North Carolina, 27330, United States",35.46390023,-79.16719741,FLOYD L KNIGHT SCHOOL-THE CHILDREN'S CENTER,607 W MCINTOSH STREET,SANFORD,NC,27330,Lee,jenniferallen@lee.k12.nc.us,,Child Care Center,(919) 774-4634,Yes,/static/images/erika-fletcher-YfNWGrQI3a4-unsplash.jpg
53000348,"303, Winterlocken Drive, Cool Springs, Sanford, Lee County, North Carolina, 27330, United States",35.46746278,-79.21325853,GLORIOUS COMMUNITY CHILDCARE CENTER,303 WINTERLOCKEN DR,SANFORD,NC,27330,Lee,gloriouscommunitychildcare@gmail.com,,Family Child Care Home,(919) 292-0538,No,/static/images/car-care.jpg
53000038,"2601, Jefferson Davis Highway, City of Sanford, Lee County, North Carolina, 27330, United States",35.42647225,-79.22108651,GRACE CHRISTIAN CHILD DEVELOPMENT CENTER,2601 JEFFERSON DAVIS HWY,SANFORD,NC,27330,Lee,joi.crilly@gracechapelministries.com,,Child Care Center,(919) 776-2576,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
5305176,"5005, Woodstone Court, Woodbridge, Sanford, Lee County, North Carolina, 27332, United States",35.42496367,-79.13870743,JEANNE'S SMALL DAY CARE HOME,5005 WOODSTONE COURT,SANFORD,NC,27330,Lee,jeanfox59@gmail.com,,Family Child Care Home,(919) 775-3107,Yes,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
53000154,"1410, Woodland Avenue, Jonesboro Heights, Sanford, Lee County, North Carolina, 27330, United States",35.46618208,-79.16523273,JIREH CHILD DEVELOPMENT CENTER,1410 WOODLAND AVE,SANFORD,NC,27330,Lee,grandmasbabies123@yahoo.com,,Child Care Center,(919) 774-8141,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
5350976,"407, West Main Street, Jonesboro Heights, Sanford, Lee County, North Carolina, 27332, United States",35.45530396,-79.15512031,JONESBORO DAY CARE,407 WEST MAIN STREET,SANFORD,NC,27330,Lee,jonesborochildcare@outlook.com,,Child Care Center,(919) 776-8231,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
53000240,"912, Broadway Road, Sanford, Lee County, North Carolina, 27332, United States",35.4623126,-79.1365532,KIDDIE LAND DAY CARE,912 BROADWAY ROAD,SANFORD,NC,27330,Lee,kiddielanddc@yahoo.com,,Child Care Center,(919) 774-1184,Yes,/static/images/baby-1317604_640.jpg
53000059,"3220, Keller-Andrews Road, Owls Nest, Sanford, Lee County, North Carolina, 27330, United States",35.46010604,-79.20431724,LEE CHRISTIAN SCHOOL K-4 PROGRAM,3220 KELLER ANDREWS RD,SANFORD,NC,27330,Lee,a.chestnutt@leechristianschool.org,,Child Care Center,(919) 708-5115,No,/static/images/tanaphong-toochinda-GagC07wVvck-unsplash.jpg
53000330,"1480, McNeill Road, Sanford, Lee County, North Carolina, 27330, United States",35.50780139,-79.18050315,LITTLE DREAMERS FEC INC.,1480 MCNEILL ROAD,SANFORD,NC,27330,Lee,anisa@littledreamersfec.com,,Child Care Center,(919) 774-1414,Yes,/static/images/car-care.jpg
53000341,"906, South 3rd Street, Sunset Terrace, Sanford, Lee County, North Carolina, 27330, United States",35.47321286,-79.16814681,LOVE AND LEARN CHILD CARE,906 SOUTH 3RD ST,SANFORD,NC,27330,Lee,missanetgunter@yahoo.com,,Child Care Center,(919) 774-8052,Yes,/static/images/car-care.jpg
53000306,"201, North Horner Boulevard, Sunset Terrace, Sanford, Lee County, North Carolina, 27330, United States",35.481325,-79.181782,LUXURY LEARNING,201 NORTH HORNER BOULEVARD,SANFORD,NC,27330,Lee,luxurylearning@gmail.com,,Child Care Center,(919) 777-6908,Yes,/static/images/jordan-rowland-lfEX-fEN3zY-unsplash.jpg
53000284,"1004, Charlotte Avenue, Sanford, Lee County, North Carolina, 27330, United States",35.48552515,-79.15603786,MEMORABLE MOMENTS CHILDCARE,1004 CHARLOTTE AVENUE,SANFORD,NC,27330,Lee,memorablemomentschildcare@gmail.com,,Family Child Care Home,(919) 718-9065,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
53000238,"84, Junior Lane, Sanford, Lee County, North Carolina, 27332, United States",35.44099224,-79.11297522,POOH'S CHILD CARE,84 JUNIOR LANE,SANFORD,NC,27332,Lee,jinareid@yahoo.com,,Family Child Care Home,(919) 721-4853,Yes,/static/images/felipe-ferreira-XJhQqIqSwFg-unsplash.jpg
53000228,"904, Bragg Street, Sanford, Lee County, North Carolina, 27330, United States",35.47696522,-79.15657684,"SANFORD CHILD CARE, INC.",904 BRAGG STREET,SANFORD,NC,27330,Lee,sanfordchildcare@windstream.net,,Child Care Center,(919) 775-2515,Yes,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
53000331,"152, Charlotte Avenue, Sanford, Lee County, North Carolina, 27330, United States",35.48200956,-79.17551935,SHOOTING STARS LEARNING CENTER,152 CHARLOTTE AVENUE,SANFORD,NC,27330,Lee,shootingstarslc@yahoo.com,,Child Care Center,(919) 776-0190,Yes,/static/images/car-care.jpg
53000299,"1112, Broadway Road, Sanford, Lee County, North Carolina, 27332, United States",35.46335867,-79.13092522,SMALL HANDS - BIG FUTURE CHILD CARE,1112 BROADWAY ROAD,SANFORD,NC,27330,Lee,cgalyean4u@windstream.net,,Child Care Center,(919) 718-9434,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
53000312,"1550, Kelly Drive, Sanford, Lee County, North Carolina, 27330, United States",35.47858561,-79.13496911,STEPPING STONES CHILDREN'S CENTER,1550 KELLY DRIVE,SANFORD,NC,27330,Lee,rogerbailey@stevenscenter.org,,Child Care Center,(919) 708-7866,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
53000149,"901, Lawrence Street, McCracken Heights, Sanford, Lee County, North Carolina, 27330, United States",35.492687,-79.183272,WARREN WILLIAMS SCHOOL,901 LAWRENCE STREET,SANFORD,NC,27330,Lee,shuffer@lee.k12.nc.us,,Child Care Center,(919) 774-3529,Yes,/static/images/segun-osunyomi-3BztcJxliEM-unsplash.jpg
41001224,"6120, Burlington Road, Sedalia, Guilford County, North Carolina, 27342, United States",36.0678762,-79.62709246,SEDALIA ELEMENTARY ACES PROGRAM,6120 BURLINGTON ROAD,SEDALIA,NC,27342,Guilford,stewara3@gcsnc.com,,Child Care Center,(336) 449-4711,Yes,/static/images/rod-long-89bQBucvJdw-unsplash.jpg
41001324,"6120, Burlington Road, Sedalia, Guilford County, North Carolina, 27342, United States",36.0678762,-79.62709246,SEDALIA ELEMENTARY NC PRE-K PROGRAM,6120 BURLINGTON ROAD,SEDALIA,NC,27342,Guilford,ganna@gcsnc.com,,Child Care Center,(336) 449-4711,No,/static/images/ryan-fields-Xz7MMD5tZwA-unsplash.jpg
51000716,"907, North Webb Street, Redwood Village, Selma, Johnston County, North Carolina, 27576, United States",35.54177976,-78.27721027,EARLY HEAD START LEARNING CENTER,907 N WEBB STREET,SELMA,NC,27576,Johnston,elainelangdon@yahoo.com,,Child Care Center,(919) 965-2211,No,/static/images/car-care.jpg
